,ids,urls,long,lat,file
8715,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/925b75ff095009a74fe99ffd2ad9f973.jpg,-95.584699,29.976769,3020202.tif
8716,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6f15fc72b53fc1c6735a92d39a05026e.jpg,-95.658079,29.831238,2131133.tif
8717,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/92b0e72d378a94742469441b3f4237b0.jpg,-95.07439,29.797141,0
8718,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/3c29880031aaaccae9afcc2b2238aa57.jpg,-95.54821,29.760458,3020020.tif
8719,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/cc4bae9cef38c71823794bdfd841fd2c.jpg,-95.551112,29.758744,3020020.tif
8720,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/05e13b71d2fbfea0fad2204db3d7f3f2.jpg,-96.966649,28.826976,0
8721,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/24fe7154ebfcb33abc84bee739808630.jpg,-95.651303,29.83132,2131133.tif
8722,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/e8668ad752d6ecd5766ce90b18947573.jpg,-96.992862,28.484687,0
8723,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/d6857a4e01cb41064bbb0dd18ca1b217.jpg,-96.9663,28.82551,0
8724,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/99aaf8b5482999807669ce595b02d85b.jpg,-96.912234,28.760556,0
8725,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/be8f6f192312f2501311ef98e4fdb451.jpg,-95.652783,29.832353,2131133.tif
8726,105001000B95E100,,-95.65281,29.83202,2131133.tif
8727,105001000B95E100,,-95.652051,29.832076,2131133.tif
8728,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c3ba26055d27cdea067a6b0d4f63f4d3.jpg,-95.652183,29.832355,2131133.tif
8729,105001000B95E100,,-95.651576,29.832323,2131133.tif
8730,105001000B95E100,,-95.651383,29.83236,2131133.tif
8731,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/50a29986cdb4c915435f3460e46f977d.jpg,-95.655146,29.833228,2131133.tif
8732,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/3d2e01a9a0007daf424ad1f878318c9b.jpg,-95.542411,29.98783,3020202.tif
8733,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d6c141eac1ed94eaaa4ddd3273ddc01c.jpg,-95.58589,29.976472,3020202.tif
8734,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/8ab1abc6b64768298bae80eaf966d656.jpg,-95.58516,29.976425,3020202.tif
8735,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a5b16ec18cfa0cf8141324cc9cda4960.jpg,-95.652893,29.833102,2131133.tif
8736,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6ad1d8a5d349fcfd848bb072051b773f.jpg,-95.594258,29.969868,3020200.tif
8737,105001000B95E100,,-95.650678,29.832916,2131133.tif
8738,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/eff1c89b4107d44806221eedeb56e5c5.jpg,-96.984235,28.76561,0
8739,105001000B95E100,,-95.65123,29.83289,2131133.tif
8740,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/7bc89b31c46bb74877a330377405815a.jpg,-95.651236,29.833889,2131133.tif
8741,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/ce24c3a4ea019eed96c186bb67d87475.jpg,-95.597869,29.971788,3020202.tif
8742,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/83f52070886c1fa016cfe33780b7f202.jpg,-95.651201,29.834061,2131133.tif
8743,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/befbff825788dd3f677ed8f866307feb.jpg,-95.600025,29.969957,3020200.tif
8744,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/eb78b7b2777c89f4b6a06b43a90c9543.jpg,-95.107425,29.857229,0
8745,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/40a27a10809d51d538d9b0a30f622004.jpg,-95.650734,29.833735,2131133.tif
8746,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/714973a6bb0232974cbcad2453956b52.jpg,-96.973358,28.500374,0
8747,1040010032211E00,,-96.981692,28.765979,0
8748,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/28ec84ca9ceefe45a126fd7006beaa57.jpg,-95.553918,29.762619,3020020.tif
8749,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/e2e2b09e98faa70bcd9776b6a2712f1f.jpg,-95.649723,29.833954,2131133.tif
8750,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/260d6a8053474f4e0d7b1607bc2ae26e.jpg,-96.982819,28.766094,0
8751,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a3acf5b852368fbac1b875a107c0fb5d.jpg,-95.649047,29.834021,2131133.tif
8752,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/56c8c81e8d5ad43532ba622a0ae25e24.jpg,-95.556986,29.760574,3020020.tif
8753,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/58a5c14543f927107ec2e50ed357f7cc.jpg,-95.604826,29.971332,3020202.tif
8754,105001000B95E100,,-95.650031,29.836392,2131133.tif
8755,105001000B95E100,,-95.650031,29.836643,2131133.tif
8756,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/0175e611bb3a29507479e408d2091e84.jpg,-95.650616,29.836504,2131133.tif
8757,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/05646b049b4d89f67a6488856676381d.jpg,-95.556799,29.761943,3020020.tif
8758,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/1f1bd0700cab37441b94d21567c9f57c.jpg,-95.290609,29.400719,3002231.tif
8759,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5b5ed2becd47078ae20d1cfe152987db.jpg,-95.560918,29.760504,3020020.tif
8760,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/19188621ba34de0704b74b5f2c61aeab.jpg,-95.292631,29.402561,3002231.tif
8761,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1a9709230ab5bccf19e1d0c7b813727c.jpg,-95.561074,29.76009,3020020.tif
8762,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/2060c42e834adbd05c79ed6b38e1430c.jpg,-95.290799,29.402666,3002231.tif
8763,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/e31ca6a5677b33ab20af8022ca102161.jpg,-96.895405,28.777043,0
8764,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/855df61a33a4e7500d656a1c3a24b8f7.jpg,-96.890159,28.457126,0
8765,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/09c4c30b5a51c6c4aaf20f0c330d986e.jpg,-95.560956,29.759201,3020020.tif
8766,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/16b6277a438ff2d44a56110cb36522ef.jpg,-95.560339,29.759866,3020020.tif
8767,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/9055e10513152469c3cb13d795eef727.jpg,-95.560666,29.75907,3020020.tif
8768,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/dabc68bbcf6a718c661a2790cd2bdf17.jpg,-95.086842,29.829846,0
8769,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/ef33e7b2f892cd47fcb7586b66adf2e5.jpg,-95.565087,29.757934,3020020.tif
8770,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/418cf34d8e73e3bcd317c092901e3f69.jpg,-95.596991,29.847262,3020022.tif
8771,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/0b0dd237a4ef1f7ba7f6b8160e3c3a22.jpg,-95.585718,29.752559,3020020.tif
8772,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/e6be6c77b2f11996d74b86cf6aba72ac.jpg,-95.564175,29.759899,3020020.tif
8773,105001000B95E100,,-95.563654,29.759247,3020020.tif
8774,105001000B95E100,,-95.564851,29.760239,3020020.tif
8775,105001000B95E200,,-95.286505,29.608571,3020011.tif
8776,105001000B95E200,,-95.286703,29.608585,3020011.tif
8777,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/508658c1ad60c3d28d90570819c08b20.jpg,-95.286936,29.60873,3020011.tif
8778,105001000B95E200,,-95.288143,29.608734,3020011.tif
8779,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/bfc822c05ec1f1f5a3baf7f61710ed09.jpg,-95.581636,29.753263,3020020.tif
8780,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/fd236831b3c2649159fa3d7baeda353e.jpg,-95.581287,29.754208,3020020.tif
8781,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/9f8fcbc60f69cb56c74da2fe5abe0789.jpg,-95.594744,29.751566,3020020.tif
8782,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/e692b5fa1fba3f1a87c7c37b05e16523.jpg,-95.284439,29.611274,3020011.tif
8783,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/29e734215c3b51fa3361ded4958dc11b.jpg,-95.284209,29.611286,3020011.tif
8784,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/d9d3592263de31cba09999a81bc4ecc3.jpg,-95.283983,29.611136,3020011.tif
8785,105001000B95E100,,-95.56624,29.758726,3020020.tif
8786,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1958c6e17cf2ec1f981927129dee4774.jpg,-95.565575,29.759126,3020020.tif
8787,105001000B95E100,,-95.565768,29.759443,3020020.tif
8788,105001000B95E200,,-95.083929,29.845141,0
8789,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/3606bb3b6bf0e709ca39e22c70007c32.jpg,-95.283246,29.610768,3020011.tif
8790,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/09bea3d6cb16cb5faafcc07364125f81.jpg,-95.594926,29.748832,3020020.tif
8791,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/9244c788e0b81d6427777720ffaf845d.jpg,-95.082271,29.828747,0
8792,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/529055223f7635d063f1c032425ea4d4.jpg,-95.585123,29.75418,3020020.tif
8793,105001000B95E200,,-95.084219,29.828352,0
8794,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/19fc17bece3255214bf4b5859ced39eb.jpg,-95.563112,29.755535,3020020.tif
8795,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/042964e25d6bc0f9cc8bbd721cd6d1a7.jpg,-95.563086,29.757305,3020020.tif
8796,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/04eb7da19c6cb67340f75c45d0cb2e7f.jpg,-95.564003,29.756802,3020020.tif
8797,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/79a61406006a55d0791711a271194a7d.jpg,-95.564239,29.756807,3020020.tif
8798,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/da41990ef73110e18404e53609a014b5.jpg,-95.564781,29.756756,3020020.tif
8799,105001000B95E100,,-95.564073,29.757286,3020020.tif
8800,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/4d5b82a7296b7a1001bcc5e6aa9308c7.jpg,-95.563719,29.755116,3020020.tif
8801,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/ca52dce0f4b3bc01805a907aea81f282.jpg,-95.563987,29.755112,3020020.tif
8802,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/7541de62ccf030c700d4be452b2ea0e7.jpg,-95.566964,29.754939,3020020.tif
8803,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/009bec9dc4b8eb90435473bc72a92b57.jpg,-95.56653,29.754977,3020020.tif
8804,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d577081adaee20a0c1e4325513a4ef38.jpg,-95.566465,29.75663,3020020.tif
8805,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b294e378fa6f57f2590aa485804a1795.jpg,-95.567297,29.756639,3020020.tif
8806,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1df578c5f1f9e55ae108a72d04774d2d.jpg,-95.645378,29.767587,2131131.tif
8807,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/35fe6806f94c3e0e615f5808ae71bed9.jpg,-95.568316,29.755312,3020020.tif
8808,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/f482a1629a994a02f4be2f9af3c2366b.jpg,-95.087153,29.79456,0
8809,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1a00bb363212721b650dc0af466d65e5.jpg,-95.567275,29.75622,3020020.tif
8810,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5a8242e9686edf89767e13547151e542.jpg,-95.640491,29.767816,2131131.tif
8811,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/908fcaa1b5c98dc03a5e2aa21cea5ac0.jpg,-95.567254,29.757282,3020020.tif
8812,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/34f030b9e95f641af1389c60f273b8f2.jpg,-95.639081,29.767504,2131131.tif
8813,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/07e7f3fd23655b62f3339f36a84fa5e5.jpg,-95.088746,29.8472,0
8814,105001000B95E100,,-95.637729,29.768174,2131131.tif
8815,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/4288898acab521653e73d926e608c940.jpg,-95.638126,29.768556,2131131.tif
8816,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/dd376d4be7fff55f35e8e08cc526ef95.jpg,-95.087748,29.846665,0
8817,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/1e30a12f948065c2eac0099e0e8995b9.jpg,-95.088389,29.847647,0
8818,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/4787b4433f05bcb6229ed76396513e00.jpg,-95.569045,29.75663,3020020.tif
8819,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/86ab2f1371d834f3cb271a5be4a65dbf.jpg,-95.569303,29.756625,3020020.tif
8820,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/aa94307c2fb6b6aaedc067f699b13ce2.jpg,-95.596238,29.757072,3020020.tif
8821,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5e3e7970e371923647b7d32cf83166a2.jpg,-95.571063,29.755843,3020020.tif
8822,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/bdcad5046e93c45158b39bb877144fb8.jpg,-95.63605,29.768733,2131131.tif
8823,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/bac84a8ae18fa5c6e3660cdc71bfdc9a.jpg,-95.596924,29.755298,3020020.tif
8824,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b9b3dfc7c4c363439a8ae13f62eefae0.jpg,-95.636345,29.769348,2131131.tif
8825,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/00b0a484b1e846d052d39fed37b2010e.jpg,-95.596876,29.755638,3020020.tif
8826,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/bd232ba2e8ef25fc194600521729596a.jpg,-95.634628,29.769813,2131131.tif
8827,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f5add275c1f816757c557716e06ece41.jpg,-95.634457,29.769869,2131131.tif
8828,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/50eea2f549d83a1cebafa1afcba22502.jpg,-95.634387,29.76925,2131131.tif
8829,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/72bd708a04cff27169e087b0565e54ca.jpg,-95.596425,29.756378,3020020.tif
8830,105001000B95E100,,-95.572141,29.758786,3020020.tif
8831,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1bbc7c680f6a982a79a87aef792de6a5.jpg,-95.660477,29.953611,2131311.tif
8832,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1296ea3e63a5ac7a6d6b3ec966e86511.jpg,-95.597053,29.756961,3020020.tif
8833,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/099a6082dee2fe9ec6b0deeec7e08fc2.jpg,-95.596018,29.757133,3020020.tif
8834,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/ee4803bcbd74ce0a10df86a8c2f4a1b9.jpg,-95.596082,29.757375,3020020.tif
8835,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/98227563880cdef1cdaa561027ab21f2.jpg,-95.572913,29.758525,3020020.tif
8836,105001000B95E100,,-95.572624,29.758688,3020020.tif
8837,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d06e97d615b5c57cb3d0ba34e2d1802a.jpg,-95.622942,29.96557,3020200.tif
8838,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/2ef25305b08f860c4b0beaf3e17e9511.jpg,-95.570875,29.758129,3020020.tif
8839,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/efe9364765504edee47d3a0eb45aa1d0.jpg,-95.572683,29.757352,3020020.tif
8840,105001000B95E100,,-95.572704,29.759284,3020020.tif
8841,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/d4ccc6e9d12bdefc222cd9d669baa019.jpg,-96.930117,28.595636,0
8842,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/df2d10efc008ec336036912ead99e2ed.jpg,-95.09892,29.842373,0
8843,105001000B95E100,,-95.57228,29.759294,3020020.tif
8844,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f989f81221541bd83b13c7d793f07ed7.jpg,-95.57132,29.76002,3020020.tif
8845,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1cf2a8fd285119914de368545f8eb1dc.jpg,-95.57316,29.761291,3020020.tif
8846,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/88120267b80814ad34a6a04ba286c62b.jpg,-95.097654,29.843927,0
8847,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/e68b51da7a5fd2ee512dda4dada8fdbb.jpg,-95.209419,29.558364,0
8848,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d6008e537e5e85adfd82ccec3ba2cba0.jpg,-95.668156,29.830072,2131133.tif
8849,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/4f26bdc1b0444bc6af8f148ea573e3e2.jpg,-95.628135,29.965774,2131311.tif
8850,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1b737df9a83e4460c78a8f9dac730f6d.jpg,-95.670086,29.829566,2131133.tif
8851,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/9f3c67eda461c8b92648b52165b791d4.jpg,-95.569598,29.759657,3020020.tif
8852,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/876f10a69da9613c0012c15a1008bcf4.jpg,-95.567779,29.760411,3020020.tif
8853,105001000B95E200,,-95.094095,29.844808,0
8854,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b13327864b1f5e09de0e9f4e574c56ba.jpg,-95.568139,29.759829,3020020.tif
8855,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/df816ca6820c639094330ae8da5defc0.jpg,-95.631774,29.768318,2131131.tif
8856,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/206a4941085c56352ebbebf8a23d1f12.jpg,-95.631994,29.770344,2131131.tif
8857,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/cba84bf2a18a9d529b9d3bc9d4f0015a.jpg,-95.594773,29.757026,3020020.tif
8858,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/794ea4f2290815e527e7c94050687641.jpg,-95.594677,29.757249,3020020.tif
8859,105001000B95E100,,-95.594274,29.757286,3020020.tif
8860,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/3a0e6dc397c0cf2332e72cbbb26cc0bd.jpg,-95.571293,29.760169,3020020.tif
8861,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/0f9f1440417e8d3fd86a68e66ee608b9.jpg,-95.594897,29.756686,3020020.tif
8862,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5eb8056fdf5769438aaa2221c3750a32.jpg,-95.59568,29.755284,3020020.tif
8863,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c138cd7156c469de5011b680ab24020f.jpg,-95.595503,29.75534,3020020.tif
8864,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/197d712b77908209d8dba6891e57765b.jpg,-95.594548,29.755307,3020020.tif
8865,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/fc3ae217375c11620393851d391cdc8e.jpg,-95.572865,29.761243,3020020.tif
8866,105001000B95E100,,-95.633931,29.768323,2131131.tif
8867,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c20d085f690629c44151b00de9f03ce8.jpg,-95.592311,29.755172,3020020.tif
8868,105001000B95E100,,-95.633507,29.768258,2131131.tif
8869,105001000B95E100,,-95.592627,29.755703,3020020.tif
8870,105001000B95E100,,-95.59421,29.755731,3020020.tif
8871,105001000B95E100,,-95.63282,29.768244,2131131.tif
8872,105001000B95E100,,-95.6326,29.768495,2131131.tif
8873,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/2f8dd0290388232420225f8193763370.jpg,-95.592804,29.756169,3020020.tif
8874,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/6fc24f9563f38d39dd6973fc48ef226f.jpg,-95.633534,29.769506,2131131.tif
8875,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b5874154836b727ff49984ffdbe81044.jpg,-95.63362,29.769669,2131131.tif
8876,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c8a4f09acc414a89a6bdd4fdba26970f.jpg,-95.591083,29.756076,3020020.tif
8877,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/7281c15e685c3e18d9b03e8416c3088e.jpg,-95.098088,29.84211,0
8878,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/19732b6339eaa542d0892620c16f7e9e.jpg,-95.632713,29.769739,2131131.tif
8879,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/e29502de1dfed7ca6c0cb2e1cb4213e0.jpg,-95.632418,29.770214,2131131.tif
8880,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/141eea7ddfe3fc2f0c46d66de10b98ca.jpg,-95.644953,29.791901,2131131.tif
8881,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/41cd4081b66c3be0e698823c5d667325.jpg,-95.645004,29.795632,2131133.tif
8882,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/ae0c5cb7638e29f5f34ffe1d39abc5f6.jpg,-95.633174,29.770991,2131131.tif
8883,105001000B95E100,,-95.575078,29.761792,3020020.tif
8884,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/9d0a93fdbf776f8a8890edc32d8fdba2.jpg,-95.643324,29.773818,2131131.tif
8885,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/b83f5d4faec659fa19e26313e450bafd.jpg,-95.578138,29.761778,3020020.tif
8886,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/e7582417420c3e9580ca311b8ba0082b.jpg,-95.643651,29.770977,2131131.tif
8887,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/378274351bffd892039c8c9293d3e8b0.jpg,-95.617552,29.807973,3020022.tif
8888,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/f8b33b9b78e862c33c468bb1e8248480.jpg,-95.575451,29.760879,3020020.tif
8889,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/85b7ff598e8ef85630737ea64b2ee51e.jpg,-95.575955,29.760088,3020020.tif
8890,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/87e9a8e9f5ee38876e64278f07239962.jpg,-95.590133,29.757217,3020020.tif
8891,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/542b510d4ab3bfa05d3cb4a9b146ef67.jpg,-95.589028,29.75737,3020020.tif
8892,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1d485446b5eb8641f534628d6c08eb39.jpg,-95.590181,29.756681,3020020.tif
8893,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/640f80e8f9bbe0d408e0a7f0df0d2e2d.jpg,-95.590541,29.756392,3020020.tif
8894,105001000B95E100,,-95.575676,29.759887,3020020.tif
8895,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d5c46dd3c827aa605314d2f71b461722.jpg,-95.589339,29.756616,3020020.tif
8896,105001000B95E200,https://s3.amazonaws.com/explorationlab/chips/cd093aba31b3fb2f4a8e36bea4bd9ea5.jpg,-95.102753,29.841938,0
8897,1040010032211E00,https://s3.amazonaws.com/explorationlab/chips/b73127d2254f9c537f805fd4e7d3dc8d.jpg,-96.942534,28.613448,0
8898,105001000B95E100,,-95.570835,29.764651,3020020.tif
8899,105001000B95E100,,-95.570167,29.764663,3020020.tif
8900,105001000B95E100,,-95.569778,29.765056,3020020.tif
8901,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a76f3c6c82b4ba3f55a623072d614634.jpg,-95.586941,29.757082,3020020.tif
8902,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/a963c2b943dbf6b8dadb7d389bf95e66.jpg,-95.58766,29.757384,3020020.tif
8903,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/3537881efb5bbe210c037f6e7b6c32e2.jpg,-95.598464,29.843191,3020022.tif
8904,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/848436b9cd89d5ce0cbfcb98ea48b020.jpg,-95.599167,29.84421,3020022.tif
8905,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c4459ae8ddc17d1520a6f7cf2b5f73f7.jpg,-95.54997,29.758344,3020020.tif
8906,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/603be5d6adb4ac8208afd06acad04596.jpg,-95.581942,29.756681,3020020.tif
8907,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1dccb6b8058012aea1b058a8ef6fadbd.jpg,-95.582929,29.756644,3020020.tif
8908,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/8ed87abcabd74ef396309afa1fa95e46.jpg,-95.596876,29.845024,3020022.tif
8909,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/ac065ec07afd48e74470cb2fe2f5b1fb.jpg,-95.596871,29.845382,3020022.tif
8910,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d53e17c93f089194f4a1df59625394e1.jpg,-95.596919,29.84575,3020022.tif
8911,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/e3a666b1cf6e3dabadbbf529ad1be200.jpg,-95.597064,29.846504,3020022.tif
8912,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/5461566b6f70c86a02d185273b8f71b2.jpg,-95.59708,29.846634,3020022.tif
8913,105001000B95E100,,-95.608545,29.844528,3020022.tif
8914,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/48e475d4af693615cb70e245a831f315.jpg,-95.606968,29.843751,3020022.tif
8915,105001000B95E100,,-95.546118,29.757654,3020020.tif
8916,1040010032211E00,,-96.935998,28.610182,0
8917,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/c8c57e98560987b89a99e8028c444d27.jpg,-95.545131,29.7569,3020020.tif
8918,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/344f39a898afef8b657bcd54a630c6b2.jpg,-95.597879,29.845168,3020022.tif
8919,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/1d9425cc16052cbb5006b9ac18334739.jpg,-95.597375,29.845461,3020022.tif
8920,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/43fa0f150703e990f5d6c7d98c10ee6d.jpg,-95.597933,29.845796,3020022.tif
8921,105001000B95E100,https://s3.amazonaws.com/explorationlab/chips/d64bcd9a3fbb93777dc091183ff1e5a7.jpg,-95.597783,29.84601,3020022.tif
